,Age,MonthlyIncome,TotalWorkingYears,YearsAtCompany,DistanceFromHome,PercentSalaryHike,NumCompaniesWorked,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,Attrition
3773,33,42560,5,5,1,13,1,2,4,2,0
3774,45,35800,8,5,3,20,4,3,4,4,0
3775,42,31620,24,20,1,17,2,9,4,4,0
3776,40,65240,9,8,10,13,0,1,1,1,0
3777,33,28990,15,15,9,17,1,7,2,3,0
3778,40,52310,21,21,5,12,1,7,3,4,0
3779,24,23560,2,1,10,13,0,0,3,1,0
3780,40,28000,8,2,7,12,3,2,4,4,0
3781,45,118360,10,10,4,22,1,7,1,2,0
3782,35,109030,6,5,10,11,0,2,2,3,0
3783,32,29730,12,7,22,22,3,5,4,2,0
3784,36,142750,7,3,9,18,3,2,3,4,0
3785,48,55620,18,8,12,13,8,7,3,3,0
3786,29,45370,5,1,23,18,6,0,3,3,0
3787,33,76420,8,2,9,20,2,2,1,1,0
3788,30,179240,10,10,1,13,1,7,2,1,1
3789,38,52040,10,6,9,13,3,2,3,3,0
3790,35,22770,3,3,7,12,1,2,4,1,0
3791,30,27950,9,4,14,13,3,3,3,2,0
3792,35,25320,1,1,2,13,1,0,1,1,1
3793,53,25590,34,33,19,25,0,9,3,4,1
3794,38,49080,7,5,2,19,4,4,3,2,1
3795,32,23800,9,6,10,13,4,2,4,1,0
3796,48,47650,10,8,2,12,8,6,3,1,0
3797,34,20440,1,1,3,11,1,0,1,4,0
3798,55,26930,36,36,11,18,1,13,3,4,0
3799,34,65860,9,2,2,18,9,1,2,4,0
3800,26,32940,1,1,4,11,1,0,1,4,0
3801,38,41710,10,9,14,23,0,7,3,2,0
3802,38,27780,8,3,2,13,2,2,2,2,0
3803,36,23770,15,1,1,13,6,0,2,3,0
3804,29,24040,10,10,10,17,1,5,2,1,0
3805,35,23180,10,5,12,19,3,4,1,3,0
3806,39,20080,11,7,2,12,2,6,4,3,0
3807,29,62440,6,6,5,22,1,3,1,4,0
3808,50,27990,27,1,4,12,4,0,3,3,0
3809,23,105520,4,2,7,11,2,2,4,3,0
3810,36,23290,9,3,21,15,3,2,1,1,0
3811,42,40140,24,1,8,13,8,1,4,4,0
3812,35,74030,10,10,4,12,1,8,2,3,0
3813,34,22590,8,8,25,14,1,7,4,3,0
3814,40,69320,5,5,1,13,1,2,4,1,0
3815,43,46780,8,6,1,25,5,2,4,2,0
3816,35,135820,1,1,6,17,1,1,3,4,0
3817,46,23320,27,26,12,11,1,12,4,1,0
3818,28,24130,10,1,1,16,1,0,3,2,1
3819,22,97050,4,4,17,18,1,3,2,3,0
3820,50,42940,32,30,3,20,2,13,2,3,0
3821,32,47210,6,3,3,14,3,2,2,4,0
3822,44,25190,23,22,10,21,0,10,2,4,0
3823,30,21210,6,6,4,13,1,1,2,2,0
3824,45,29730,10,10,29,12,1,4,3,1,0
3825,45,58550,10,10,2,14,1,5,1,1,0
3826,31,36170,10,5,7,21,7,3,4,1,0
3827,36,67250,7,3,18,17,9,1,3,3,0
3828,34,103250,9,9,28,11,1,2,3,4,0
3829,49,69490,10,9,1,14,1,4,3,1,0
3830,39,106090,10,7,6,17,2,7,2,1,0
3831,27,44470,7,7,2,13,1,7,4,1,0
3832,35,21570,16,16,2,25,1,10,2,1,0
3833,28,46010,6,5,23,15,0,0,2,1,0
3834,21,170990,3,2,3,14,1,2,3,4,0
3835,18,24790,0,0,3,12,1,0,2,4,1
3836,47,148520,27,5,25,19,3,0,4,3,0
3837,39,72640,11,10,2,17,0,7,3,3,0
3838,40,56660,18,18,22,14,1,12,1,3,0
3839,35,78230,15,14,29,13,1,9,3,3,0
3840,37,78800,9,4,29,12,3,2,3,3,0
3841,39,131940,10,9,2,11,0,8,1,3,0
3842,45,50670,10,10,28,11,1,9,4,4,0
3843,38,50790,10,5,2,11,3,2,4,3,0
3844,35,23210,15,13,2,12,9,0,4,1,1
3845,37,174440,8,8,22,14,1,7,2,2,0
3846,40,24040,18,4,8,17,6,3,3,4,0
3847,44,34520,14,10,2,11,4,2,1,4,0
3848,48,22700,23,2,10,14,2,2,3,4,0
3849,35,173990,7,2,9,12,6,2,1,4,1
3850,24,54880,6,6,15,22,1,3,1,4,0
3851,27,194190,5,3,10,14,7,2,2,3,0
3852,27,28110,6,4,7,20,2,2,4,4,0
3853,40,36330,10,4,16,16,3,3,1,1,1
3854,29,41630,8,5,20,15,9,4,3,3,0
3855,36,21320,9,3,23,20,4,2,2,1,0
3856,25,139730,7,7,5,14,1,7,4,3,0
3857,39,26840,7,5,10,12,4,0,4,2,0
3858,49,108450,27,4,4,24,3,2,1,2,0
3859,50,43770,19,14,2,12,5,11,4,1,0
3860,20,37430,2,2,18,13,1,2,3,3,0
3861,34,41480,11,11,10,11,1,9,4,2,0
3862,36,10510,15,4,1,14,2,3,1,2,0
3863,49,107390,30,15,6,11,2,12,3,3,0
3864,36,103880,4,3,8,14,0,2,4,3,0
3865,36,114160,13,5,2,16,6,4,4,1,0
3866,54,26000,36,10,24,14,3,7,2,3,0
3867,43,24220,14,14,2,11,1,11,3,3,0
3868,35,54720,13,11,17,11,3,7,4,4,1
3869,38,24510,19,13,19,12,7,9,4,4,0
3870,29,42400,10,10,1,14,1,9,1,2,0
3871,33,109990,6,6,7,18,1,4,4,4,0
3872,32,50030,10,9,5,13,0,6,4,2,0
3873,31,127420,10,10,28,11,1,2,1,4,0
3874,49,42270,17,2,2,18,4,2,4,1,0
3875,38,39170,4,4,29,15,1,3,4,2,0
3876,47,183030,29,3,1,22,6,2,2,2,0
3877,49,23800,23,8,21,13,4,0,3,3,0
3878,41,137260,21,2,24,12,3,2,4,3,0
3879,20,47770,2,2,1,18,1,2,4,1,0
3880,33,63850,7,6,18,13,1,2,3,4,0
3881,36,199730,10,3,2,12,6,2,1,3,0
3882,44,68610,8,2,9,12,4,2,3,4,0
3883,23,49690,5,5,6,12,1,2,4,3,1
3884,38,198450,7,0,11,11,7,0,4,3,0
3885,53,133200,11,4,24,11,3,2,2,4,0
3886,48,63470,19,9,10,12,2,7,4,3,1
3887,32,27430,1,1,1,19,1,0,4,2,1
3888,26,108800,7,7,18,23,1,7,4,4,0
3889,55,23420,8,4,23,11,5,2,1,2,0
3890,34,176500,15,15,28,19,1,13,2,4,0
3891,60,40250,19,1,17,13,3,0,3,4,0
3892,33,97250,14,14,3,11,1,13,2,2,0
3893,37,119040,6,6,13,12,1,3,3,4,0
3894,34,21770,10,10,7,13,1,7,2,4,0
3895,23,75250,3,3,12,14,1,2,3,4,1
3896,44,48340,9,8,1,14,1,7,3,4,0
3897,35,20420,6,5,13,16,0,4,1,4,0
3898,43,22200,10,10,25,11,1,8,4,4,0
3899,24,10520,5,5,6,13,1,4,3,3,0
3900,41,28210,10,10,6,17,1,7,4,3,0
3901,29,192370,9,5,2,11,9,2,4,3,0
3902,36,41070,17,13,1,11,3,7,3,4,0
3903,45,83960,25,23,2,15,3,4,3,3,0
3904,24,20070,1,1,6,12,1,0,4,3,1
3905,47,196270,25,23,1,11,7,10,3,3,1
3906,26,106860,3,3,9,14,1,2,4,3,0
3907,45,29420,21,21,1,22,1,6,4,2,0
3908,32,88580,10,5,1,16,6,3,1,3,0
3909,31,167560,6,5,14,11,1,3,2,3,0
3910,41,107980,10,3,2,14,2,2,3,2,0
3911,40,23230,18,1,22,16,2,0,2,1,0
3912,24,14160,6,6,3,15,1,2,2,1,0
3913,46,46150,19,10,6,12,6,9,3,2,0
3914,35,24610,17,7,8,20,2,7,4,3,0
3915,30,87220,10,10,9,17,1,8,2,4,0
3916,47,39550,4,1,3,12,7,0,3,2,0
3917,46,99570,13,10,1,20,4,3,3,4,0
3918,36,33760,16,2,1,20,5,2,2,1,1
3919,32,88230,10,0,26,13,6,0,1,2,1
3920,23,103220,3,3,6,14,1,2,3,2,0
3921,31,46210,9,5,3,18,2,4,4,4,0
3922,39,109760,9,9,3,11,1,8,4,4,0
3923,32,36600,10,4,6,11,3,2,4,3,0
3924,40,104820,21,21,6,11,1,8,2,2,0
3925,45,71190,9,5,19,15,4,3,3,3,0
3926,30,95820,10,9,9,12,0,7,4,1,0
3927,24,45080,3,2,3,11,0,1,1,4,0
3928,30,22070,6,4,10,14,6,2,3,4,1
3929,31,77560,6,5,3,15,1,2,1,3,0
3930,27,66940,6,6,3,13,1,4,3,4,0
3931,29,36910,2,2,4,13,1,2,2,2,1
3932,29,23770,10,3,8,21,8,2,4,3,0
3933,30,23130,12,7,7,11,2,7,3,1,0
3934,34,176650,6,5,1,11,0,2,4,4,0
3935,33,25960,13,11,2,14,8,7,4,2,0
3936,49,47280,8,5,3,11,3,4,4,4,0
3937,33,43020,11,0,10,13,2,0,1,1,1
3938,38,29790,9,6,28,12,4,5,3,2,0
3939,31,168850,10,1,9,14,2,0,1,3,1
3940,29,55930,1,1,3,13,1,0,4,1,0
3941,30,104450,10,7,2,18,3,7,3,3,0
3942,32,87400,12,7,10,11,2,7,2,2,0
3943,38,25140,15,1,8,11,3,0,2,4,0
3944,43,76550,6,1,1,12,9,0,3,3,1
3945,42,174650,7,5,1,13,8,4,2,2,0
3946,55,73510,34,1,3,20,8,0,3,1,0
3947,33,108200,11,9,14,12,5,7,4,2,0
3948,41,121690,5,5,5,19,1,4,3,1,0
3949,34,196260,15,15,7,21,1,7,4,3,0
3950,53,20700,27,3,10,13,4,2,1,3,0
3951,43,67820,10,9,16,16,0,8,2,4,0
3952,34,77790,6,2,10,12,5,2,4,4,0
3953,21,27910,1,1,1,14,1,0,2,2,1
3954,38,32010,5,5,8,11,1,4,4,3,0
3955,22,49680,1,1,1,14,1,0,3,1,1
3956,31,131200,13,12,8,12,1,7,1,4,0
3957,51,40330,15,2,1,14,2,2,1,3,0
3958,37,32910,5,5,24,16,1,3,2,2,0
3959,46,42720,24,2,3,13,7,2,3,4,0
3960,36,50560,15,12,27,12,7,7,4,1,0
3961,44,28440,6,5,10,12,1,3,3,2,1
3962,37,27030,19,10,19,14,2,7,3,2,0
3963,35,19040,10,10,15,22,1,7,3,4,1
3964,33,82240,14,10,8,19,6,6,4,1,0
3965,28,47660,5,5,9,12,1,3,3,4,0
3966,39,26100,9,4,3,12,7,2,3,3,0
3967,46,57310,6,2,9,17,8,2,2,2,0
3968,40,25390,7,4,2,12,4,2,3,1,0
3969,42,57140,10,0,7,11,5,0,2,1,0
3970,35,43230,15,7,10,18,2,7,2,4,0
3971,38,73360,13,11,6,11,5,8,1,2,0
3972,34,134990,11,7,2,23,4,7,4,1,1
3973,37,137580,10,10,24,11,1,8,4,1,1
3974,39,51550,7,2,2,18,2,2,3,4,0
3975,43,22580,7,3,8,18,4,2,1,3,0
3976,41,35970,11,3,3,13,3,2,2,2,0
3977,41,25150,23,22,1,18,0,5,3,3,0
3978,30,44200,9,7,26,11,9,2,1,3,0
3979,26,65780,6,5,2,15,0,4,4,2,1
3980,46,44220,13,9,10,11,4,7,4,2,1
3981,40,102740,12,5,27,18,4,3,3,4,0
3982,34,53430,10,10,2,14,1,8,2,3,0
3983,58,23760,37,16,2,12,4,14,2,2,0
3984,35,53460,6,5,8,14,0,3,2,3,0
3985,47,28270,28,22,19,14,8,10,3,2,0
3986,40,199430,15,7,1,13,2,7,2,1,0
3987,54,31310,14,7,27,14,4,7,4,4,0
3988,31,25520,9,3,8,18,2,2,1,1,0
3989,28,44770,3,3,1,15,1,2,3,1,0
3990,38,64740,20,4,19,13,2,3,2,4,0
3991,26,30330,5,5,8,12,1,2,3,4,0
3992,58,29360,23,2,10,13,2,2,1,3,0
3993,18,186060,0,0,2,24,1,0,2,3,0
3994,31,21680,2,1,2,14,0,0,4,1,1
3995,29,28530,4,2,8,14,4,0,1,1,1
3996,45,170480,10,8,1,15,4,7,3,3,0
3997,36,22900,15,1,2,11,4,0,4,2,0
3998,43,36000,7,7,8,23,1,7,1,4,0
3999,27,21070,6,5,8,13,0,2,4,4,0
4000,29,41150,11,11,6,11,1,10,4,4,0
4001,32,43270,4,0,9,13,8,0,4,4,0
4002,42,178560,10,6,11,18,3,3,3,3,0
4003,47,31960,7,2,2,14,4,0,2,3,0
4004,46,190810,12,9,1,21,3,7,4,4,0
4005,28,89660,3,3,7,16,1,2,3,4,0
4006,29,22100,11,7,16,11,8,6,4,3,0
4007,42,45390,8,0,2,17,4,0,4,3,0
4008,32,27410,7,2,1,11,7,2,3,2,1
4009,46,34910,25,19,23,14,2,8,1,1,0
4010,27,45410,9,9,2,14,1,8,2,3,0
4011,29,26780,1,1,1,25,1,0,4,2,0
4012,43,73790,21,16,1,13,7,14,1,3,0
4013,48,62720,29,22,2,14,4,9,4,2,0
4014,29,52200,1,1,13,17,1,0,4,4,1
4015,46,27430,14,8,4,25,5,7,3,2,1
4016,27,49980,8,7,16,20,0,3,4,1,0
4017,39,102520,7,2,2,13,8,2,4,4,0
4018,55,27810,19,5,2,13,8,4,2,4,0
4019,28,68520,1,1,29,18,1,0,2,2,0
4020,30,49500,1,1,12,12,1,0,2,4,1
4021,22,35790,1,1,16,19,1,0,4,2,1
4022,36,131910,10,10,11,14,1,7,2,3,0
4023,31,103770,10,10,2,14,1,2,2,3,0
4024,34,22350,9,5,14,14,2,0,3,4,0
4025,29,105020,11,3,5,12,3,2,4,1,0
4026,37,20110,16,5,7,13,5,4,4,1,0
4027,35,18590,4,3,2,25,0,2,4,2,0
4028,45,37600,10,9,3,14,0,8,2,4,0
4029,36,177790,10,10,5,17,1,8,2,4,0
4030,40,68330,22,19,3,13,2,16,1,4,0
4031,26,68120,1,1,26,13,1,0,2,3,0
4032,27,51710,9,8,4,20,0,7,1,3,0
4033,48,197400,24,22,2,14,3,7,4,4,0
4034,44,187110,10,2,1,12,2,2,2,1,0
4035,34,36920,5,5,27,12,1,0,4,1,1
4036,56,25590,5,4,1,21,1,0,1,4,1
4037,36,25170,12,4,13,14,2,3,3,2,0
4038,41,66230,14,5,5,18,5,4,3,2,0
4039,42,182650,18,13,7,12,9,7,3,1,0
4040,31,161240,8,5,9,23,2,4,3,4,0
4041,34,25850,9,4,8,12,3,1,4,4,0
4042,31,182130,4,2,25,21,8,2,1,3,0
4043,26,83800,8,7,16,14,0,7,3,4,0
4044,45,29940,12,4,8,18,4,3,2,3,0
4045,33,12230,10,10,1,13,1,9,2,3,0
4046,28,11180,7,7,8,11,1,7,3,4,0
4047,29,28750,1,1,2,11,1,0,3,1,1
4048,39,188240,10,3,8,19,6,2,1,3,0
4049,27,135770,6,5,3,12,1,2,2,2,0
4050,34,26250,16,15,9,12,1,11,3,4,0
4051,28,187890,6,2,25,16,3,2,4,3,1
4052,47,45380,16,8,1,11,8,7,3,2,0
4053,56,198470,6,0,4,14,4,0,4,1,0
4054,39,105120,10,10,1,12,1,9,1,1,0
4055,38,44440,20,20,4,13,1,7,4,2,0
4056,58,21540,29,1,5,21,4,0,4,4,0
4057,32,191900,8,4,9,17,3,3,1,3,1
4058,38,44900,10,5,3,21,2,3,2,4,0
4059,49,35060,28,5,11,11,3,3,2,4,0
4060,42,23720,14,0,1,12,3,0,2,4,0
4061,27,102310,1,1,8,13,1,0,1,2,1
4062,35,54100,6,5,25,18,0,4,2,1,0
4063,28,79780,5,5,21,16,1,4,3,3,0
4064,31,38670,4,4,23,11,1,3,3,1,0
4065,36,28380,5,5,1,19,1,2,1,2,0
4066,34,46950,14,14,2,16,1,1,1,4,0
4067,34,33390,9,8,19,16,1,1,4,3,0
4068,26,20800,8,7,2,13,0,6,3,1,0
4069,29,20960,6,5,2,22,0,2,1,1,0
4070,32,62090,9,5,3,17,5,2,3,4,0
4071,31,180610,10,10,25,14,1,7,4,1,0
4072,28,171230,6,4,7,15,5,3,3,4,1
4073,38,23720,20,1,9,12,4,0,1,1,0
4074,35,48830,10,10,5,18,1,9,3,4,0
4075,27,39040,7,7,2,15,1,7,4,4,0
4076,32,46270,8,1,8,17,8,0,4,4,0
4077,31,70940,10,10,2,14,1,8,1,4,1
4078,53,34230,15,2,18,15,6,2,1,1,1
4079,54,66740,9,4,14,17,3,3,1,3,0
4080,33,168800,9,9,2,14,1,8,4,3,0
4081,43,90940,10,10,3,12,1,9,1,3,0
4082,38,84460,7,6,2,14,0,2,4,2,0
4083,55,119160,35,10,9,15,4,4,3,2,0
4084,31,45340,1,1,6,13,1,0,4,4,0
4085,39,98520,21,20,4,12,0,10,2,1,0
4086,42,61510,20,20,10,13,1,7,4,3,0
4087,31,23020,13,11,14,14,4,8,3,3,0
4088,54,23620,9,5,1,13,6,4,3,1,0
4089,24,178610,4,4,5,11,1,2,2,3,0
4090,23,191870,5,5,7,11,1,4,4,4,0
4091,40,197170,10,10,21,21,1,4,4,3,0
4092,40,35440,15,11,8,18,3,10,2,2,0
4093,25,85000,6,2,20,12,4,2,3,2,0
4094,30,46610,12,12,20,11,1,7,4,2,0
4095,25,41030,7,2,7,15,6,2,4,3,0
4096,47,42490,25,17,1,13,2,11,1,3,0
4097,33,140260,1,1,1,12,1,0,2,3,0
4098,38,68930,16,15,19,17,0,8,4,2,0
4099,31,61250,3,2,10,13,0,2,1,3,0
4100,38,36690,10,8,1,19,2,7,1,3,0
4101,42,100080,9,4,6,19,6,2,4,1,0
4102,41,23870,12,5,2,17,3,0,4,4,0
4103,47,46390,14,13,21,11,0,12,3,2,0
4104,35,78980,5,2,4,15,7,2,4,3,0
4105,22,25340,4,3,12,11,0,2,4,3,0
4106,35,131420,10,10,9,25,1,8,2,3,0
4107,33,16110,10,9,3,14,0,1,2,4,0
4108,32,53630,6,6,3,13,1,1,3,2,0
4109,40,50710,8,1,1,17,8,0,1,4,0
4110,32,136950,3,2,1,13,0,2,2,2,0
4111,39,134020,18,7,4,14,7,7,1,4,0
4112,38,20290,20,18,20,11,3,11,2,3,0
4113,32,63770,14,14,18,12,1,7,3,4,0
4114,37,54290,16,16,1,17,1,8,3,4,0
4115,25,27850,6,5,2,21,0,4,1,3,0
4116,52,46140,16,9,2,16,2,0,1,4,0
4117,44,26100,6,4,8,15,6,2,2,4,0
4118,21,66870,2,2,10,19,1,2,3,1,0
4119,39,47240,21,6,3,12,2,3,4,4,0
4120,23,61790,1,1,2,11,1,0,4,1,1
4121,36,61200,10,9,24,19,0,4,1,4,0
4122,36,105960,18,4,16,15,7,2,4,2,0
4123,56,54670,13,13,8,20,1,9,3,3,0
4124,29,29960,4,2,9,25,9,2,1,4,1
4125,42,99980,24,22,17,24,5,14,1,3,0
4126,56,40780,14,10,10,24,8,8,4,3,1
4127,41,109200,21,20,13,15,0,10,1,2,0
4128,34,62320,8,8,1,13,1,7,4,3,0
4129,36,132470,15,15,1,14,1,11,4,4,0
4130,41,40810,14,5,1,13,2,4,3,2,0
4131,32,57690,4,4,9,11,1,2,4,1,0
4132,35,23940,9,9,16,16,1,7,3,4,0
4133,38,39040,10,10,23,22,1,9,1,4,0
4134,50,167990,12,6,4,14,7,1,2,3,1
4135,36,29500,8,6,22,14,4,0,2,4,0
4136,45,36290,8,5,24,16,8,1,4,3,0
4137,40,93620,8,2,10,11,2,2,3,3,0
4138,35,32290,10,10,7,25,1,2,3,3,0
4139,40,35780,20,5,17,14,2,2,3,3,0
4140,35,79880,4,4,14,18,1,1,3,4,0
4141,29,42840,10,4,1,11,4,3,4,2,0
4142,29,75530,5,5,5,19,1,4,4,1,0
4143,50,173280,20,3,17,15,4,0,4,1,1
4144,39,197010,21,20,25,11,0,6,2,4,0
4145,31,147320,10,9,8,12,0,7,2,1,0
4146,26,92780,5,4,11,20,0,0,4,3,0
4147,36,13590,17,5,5,12,4,3,3,4,0
4148,39,47790,9,7,2,14,4,7,4,1,0
4149,27,164220,6,6,8,20,1,3,2,2,0
4150,49,29960,17,9,6,18,2,8,4,2,0
4151,34,12610,6,4,4,14,2,2,2,3,0
4152,41,20990,8,6,7,12,8,5,2,4,1
4153,49,58100,10,10,1,21,1,7,3,2,0
4154,37,56470,7,0,2,19,6,0,4,3,1
4155,33,34200,8,8,10,14,1,0,4,3,0
4156,27,44000,6,2,5,17,9,2,1,2,0
4157,32,35000,8,7,9,16,0,6,4,4,0
4158,59,20660,12,1,2,12,4,0,3,1,0
4159,30,171690,1,1,11,17,1,0,4,3,0
4160,38,41620,10,9,18,15,0,8,4,3,0
4161,36,92040,17,7,7,23,6,7,3,3,0
4162,35,32940,6,5,3,11,0,3,1,2,0
4163,29,21270,10,9,29,11,0,8,4,3,0
4164,31,39750,5,5,2,15,1,3,1,3,0
4165,34,107930,3,2,28,11,0,2,2,4,0
4166,28,100960,6,4,1,13,5,3,3,3,1
4167,29,36460,10,10,16,14,1,8,2,1,0
4168,32,74460,7,6,22,19,0,5,1,2,0
4169,22,108510,1,1,8,16,1,0,4,4,0
4170,53,21090,31,25,11,13,2,7,1,4,0
4171,38,37220,6,3,29,14,5,2,4,4,0
4172,24,93800,5,4,1,16,0,3,1,3,0
4173,36,54860,10,5,1,12,7,3,3,1,1
4174,34,27420,13,12,24,11,0,11,1,2,0
4175,21,137570,0,0,2,12,1,0,3,4,0
4176,34,84630,8,4,15,13,2,3,2,1,1
4177,53,31620,26,14,2,15,4,8,3,3,0
4178,32,165980,10,10,10,13,1,7,2,1,1
4179,42,66510,10,9,10,20,0,2,3,2,0
4180,44,23450,24,22,3,15,3,17,1,4,0
4181,46,34200,22,2,2,13,3,1,2,1,0
4182,33,43730,7,1,3,14,4,0,3,4,0
4183,44,47590,9,4,26,21,2,3,4,4,0
4184,30,53010,10,10,1,16,1,8,4,3,0
4185,39,36730,19,1,1,14,3,0,4,4,1
4186,24,47680,6,2,2,11,2,0,2,4,1
4187,43,12740,6,5,9,19,1,4,4,3,0
4188,50,49000,3,3,12,11,1,2,1,3,1
4189,35,104660,2,2,2,13,1,2,4,4,0
4190,36,170070,6,1,25,12,9,0,2,1,0
4191,33,29090,10,5,9,11,2,3,3,1,0
4192,35,57650,1,1,10,14,1,0,3,4,0
4193,27,45990,1,1,8,15,1,0,4,1,0
4194,26,24040,1,1,4,12,1,1,1,3,1
4195,27,31720,9,9,24,20,1,7,4,3,0
4196,30,20330,12,12,1,14,1,7,3,4,0
4197,41,102090,23,22,20,13,1,8,2,3,1
4198,34,86200,10,9,7,13,0,7,2,3,0
4199,37,20640,8,1,17,16,4,0,2,2,0
4200,46,40350,14,9,20,14,4,8,1,4,0
4201,35,38380,1,1,8,16,1,1,4,4,0
4202,48,45910,23,1,2,16,9,0,1,3,1
4203,28,25610,2,2,10,22,1,2,3,3,1
4204,44,15630,9,4,1,12,5,3,2,1,0
4205,35,48980,10,4,5,15,2,3,3,1,0
4206,26,47890,5,2,4,20,7,0,3,4,0
4207,33,31800,15,15,29,14,1,12,1,4,0
4208,35,65490,9,9,15,20,1,8,2,1,0
4209,35,63880,4,2,3,13,3,2,3,1,0
4210,31,112440,10,7,10,12,3,7,4,4,0
4211,37,160320,7,7,4,13,1,7,1,3,0
4212,32,23620,9,9,21,11,1,8,1,4,0
4213,38,163280,10,10,25,17,1,9,4,4,0
4214,50,83760,29,27,2,14,5,8,2,3,0
4215,59,166060,28,21,1,11,7,9,1,1,0
4216,36,86060,17,17,1,14,1,8,3,3,0
4217,55,22720,21,5,7,17,2,2,4,3,0
4218,36,20180,6,6,3,13,1,3,2,2,0
4219,45,70830,25,1,1,12,2,0,2,4,0
4220,35,40840,5,3,9,13,4,2,2,1,0
4221,36,144110,2,1,7,18,0,0,4,3,1
4222,59,23080,20,4,10,19,7,3,1,3,0
4223,29,48410,6,5,28,11,0,4,3,2,0
4224,31,42850,1,1,3,21,1,0,3,2,0
4225,32,97150,10,10,3,15,1,9,2,2,0
4226,36,43200,5,1,2,17,2,0,2,4,0
4227,31,21320,11,11,27,18,1,8,3,4,0
4228,35,101240,16,15,2,14,0,8,3,1,0
4229,45,54730,17,0,14,13,4,0,4,1,0
4230,37,52070,16,5,1,17,4,2,1,3,0
4231,46,164370,16,4,9,15,8,2,2,2,0
4232,30,22960,10,10,18,18,1,0,4,4,0
4233,35,40690,6,6,20,13,1,4,2,3,0
4234,55,74410,24,1,2,12,3,0,1,4,0
4235,38,24300,17,13,11,13,7,9,2,4,0
4236,34,58780,5,5,8,14,1,3,1,2,0
4237,56,26440,37,6,2,11,4,2,4,4,0
4238,23,64390,3,0,10,22,3,0,3,1,0
4239,51,24510,10,4,29,17,3,3,4,4,0
4240,30,63920,11,11,8,21,1,8,3,4,0
4241,46,97140,9,9,1,22,1,7,3,4,1
4242,40,60770,22,22,6,16,1,11,3,2,0
4243,51,24500,11,10,8,12,0,0,3,4,0
4244,30,92500,11,11,9,12,1,7,3,2,0
4245,46,20740,21,10,12,15,2,5,3,1,0
4246,32,101690,12,11,15,14,1,7,2,3,0
4247,54,48550,16,4,25,25,9,3,1,3,0
4248,24,40870,4,3,6,20,0,2,1,3,0
4249,28,23670,5,5,9,13,1,4,2,3,0
4250,58,29720,38,37,8,14,0,8,4,3,0
4251,44,195860,17,3,23,16,4,2,2,2,0
4252,37,54840,7,3,9,17,4,2,3,1,1
4253,32,20610,1,1,12,15,1,0,4,1,0
4254,20,99240,1,1,4,22,1,0,4,4,1
4255,34,41980,16,16,1,22,1,10,1,3,0
4256,37,68150,17,1,24,20,5,0,3,4,0
4257,59,47230,30,3,12,14,9,2,3,4,0
4258,50,61420,28,8,3,13,3,7,1,2,0
4259,25,82370,6,6,10,13,1,3,3,3,1
4260,25,88530,2,2,26,22,1,1,4,4,0
4261,22,193310,1,0,2,12,1,0,2,4,0
4262,51,20730,23,13,1,14,3,8,1,1,0
4263,34,55620,9,9,4,15,1,6,1,3,1
4264,54,196130,23,5,9,17,2,4,4,4,0
4265,24,34070,6,5,2,13,0,2,2,3,0
4266,34,50630,12,1,4,12,6,0,3,2,0
4267,37,46390,12,5,6,12,2,3,3,4,0
4268,34,48760,14,11,9,21,2,8,3,1,0
4269,36,26900,10,9,7,11,0,8,2,4,0
4270,36,175670,7,1,1,13,5,0,1,4,0
4271,43,24080,25,25,3,12,1,12,3,4,0
4272,30,28140,10,10,10,24,1,9,1,3,0
4273,33,112450,8,7,7,21,0,7,3,2,0
4274,56,33120,7,5,15,19,9,3,2,2,1
4275,51,190490,23,20,3,14,7,15,1,3,0
4276,31,21410,12,7,2,20,4,7,2,3,1
4277,26,57690,5,5,17,19,1,3,3,2,0
4278,58,43850,40,40,2,13,1,6,4,4,1
4279,19,53320,0,0,5,23,1,0,4,3,1
4280,22,46630,3,2,29,13,0,1,3,4,0
4281,49,47240,16,15,2,11,1,11,3,1,0
4282,43,32110,18,3,2,13,4,2,2,3,0
4283,50,53770,16,2,19,14,4,1,3,4,0
4284,31,40660,4,2,15,22,3,2,2,3,1
4285,41,52080,12,9,17,11,3,7,3,3,0
4286,26,48770,8,8,17,13,1,7,3,3,0
4287,36,31170,7,3,25,21,6,1,2,2,0
4288,51,15690,18,4,6,11,2,3,1,4,1
4289,39,196580,17,15,7,13,4,9,4,3,0
4290,25,30690,6,2,29,14,2,2,1,3,0
4291,30,104350,12,11,21,11,0,7,3,4,0
4292,32,41480,10,5,2,15,7,4,1,1,1
4293,45,57680,9,6,2,23,5,3,3,4,0
4294,38,50420,19,3,7,16,3,2,4,3,0
4295,30,57700,5,5,13,16,1,4,1,3,0
4296,32,77560,9,8,2,21,0,7,4,4,0
4297,30,103060,8,3,1,13,5,2,4,1,0
4298,30,39360,6,5,9,11,0,2,2,4,0
4299,41,79450,21,7,10,12,4,7,4,1,0
4300,41,57430,7,5,10,12,2,4,3,1,0
4301,19,152020,1,1,1,18,1,0,2,2,0
4302,40,54400,20,20,26,12,1,13,2,2,0
4303,35,37600,10,10,8,14,1,6,3,2,0
4304,53,35170,13,7,14,12,2,5,2,3,0
4305,45,25800,20,17,1,17,8,15,2,2,0
4306,32,21660,9,9,2,19,1,7,2,4,0
